customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,predicted_purchases_90d,prob_alive,clv_90d,clv_180d,clv_365d,age,product_type,acquisition_channel
cust_5411,89,42,19858.23,3,1,5,3-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,37,Savings Account,Mobile App
cust_5412,20,840,12579.91,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,69,Loan,Branch
cust_5417,50,606,15106.29,4,4,4,4-4-4,Champions,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_5418,94,671,13108.83,3,4,4,3-4-4,Loyal,0.0,0.0,0.0,0.0,0.0,57,Credit Card,Web
cust_5420,55,926,13974.57,4,5,4,4-5-4,Champions,0.0,0.0,0.0,0.0,0.0,29,Savings Account,Mobile App
cust_5421,51,16,17736.41,4,1,5,4-1-5,Potential Loyal,0.0,0.0,0.01,0.01,0.03,25,Savings Account,Mobile App
cust_5425,145,597,2384.16,2,4,1,2-4-1,At Risk,0.0,0.0,0.0,0.0,0.0,49,Credit Card,Web
cust_5426,77,546,15271.58,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,24,Insurance,Agent
cust_5428,111,191,5065.4,3,1,2,3-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,43,Loan,Web
cust_5429,1,436,15661.01,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,26,Loan,Branch
cust_5430,26,178,14845.23,5,1,4,5-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,29,Loan,Web
cust_5432,174,676,18819.88,2,4,5,2-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,62,Loan,Web
cust_5433,13,473,4313.55,5,3,2,5-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,69,Savings Account,Mobile App
cust_5434,34,633,19872.51,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,34,Credit Card,Web
cust_5437,73,311,2615.68,4,2,1,4-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,43,Investment,Referral
cust_5438,51,735,6416.99,4,4,2,4-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,39,Savings Account,Mobile App
cust_5439,211,24,3882.83,1,1,1,1-1-1,Lost,0.537,0.071,2100.77,4061.33,8216.12,23,Investment,Referral
cust_5440,215,370,12440.57,1,2,4,1-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,58,Credit Card,Web
cust_5441,41,524,7143.53,4,3,2,4-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,24,Savings Account,Mobile App
cust_5443,94,229,15145.09,3,2,4,3-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,48,Insurance,Agent
cust_5447,2,887,14298.82,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,25,Loan,Web
cust_5448,204,900,12506.18,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,55,Credit Card,Web
cust_5449,241,202,15965.09,1,1,5,1-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,62,Savings Account,Mobile App
cust_5451,156,983,4210.01,2,5,2,2-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,16,Savings Account,Mobile App
cust_5452,54,461,3097.66,4,3,1,4-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,44,Savings Account,Mobile App
cust_5455,61,103,11246.02,4,1,3,4-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,66,Savings Account,Mobile App
cust_5457,168,427,16871.36,2,3,5,2-3-5,At Risk,0.012,0.0,200.67,383.62,763.77,69,Credit Card,Mobile App
cust_5459,25,468,10652.37,5,3,3,5-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,49,Insurance,Agent
cust_5461,48,869,10641.58,4,5,3,4-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,63,Savings Account,Mobile App
cust_5463,53,679,19918.39,4,4,5,4-4-5,Champions,0.0,0.0,0.0,0.0,0.0,28,Savings Account,Mobile App
cust_5464,241,804,19882.65,1,5,5,1-5-5,At Risk,290.622,1.0,5692056.12,10955228.49,22015425.33,63,Savings Account,Mobile App
cust_5465,27,885,8486.37,5,5,3,5-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,64,Credit Card,Web
cust_5466,59,560,12702.59,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,68,Loan,Branch
cust_5467,186,249,9621.24,2,2,3,2-2-3,Hibernating,12.526,0.112,118906.88,227830.5,454966.38,44,Investment,Referral
cust_5468,141,481,14417.1,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,54,Investment,Referral
cust_5469,57,330,18768.35,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,39,Credit Card,Mobile App
cust_5471,106,586,16379.31,3,3,5,3-3-5,Loyal,0.0,0.0,0.0,0.0,0.0,32,Savings Account,Mobile App
cust_5475,246,545,8548.39,1,3,3,1-3-3,At Risk,0.0,0.0,0.0,0.0,0.0,41,Credit Card,Mobile App
cust_5477,214,110,19868.39,1,1,5,1-1-5,Hibernating,0.0,0.0,0.01,0.02,0.04,18,Loan,Web
cust_5478,2,932,8518.67,5,5,3,5-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,22,Loan,Branch
cust_5485,156,643,5624.93,2,4,2,2-4-2,At Risk,0.0,0.0,0.0,0.0,0.0,58,Insurance,Agent
cust_5487,97,32,18937.31,3,1,5,3-1-5,Potential Loyal,0.0,0.0,0.2,0.39,0.78,18,Loan,Web
cust_5488,277,554,14541.55,1,3,4,1-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,30,Loan,Web
cust_5491,298,264,18476.99,1,2,5,1-2-5,Hibernating,2.827,0.038,51529.99,99645.67,201660.78,58,Loan,Branch
cust_5492,13,225,16975.9,5,2,5,5-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,47,Credit Card,Web
cust_5495,182,221,5800.02,2,2,2,2-2-2,Lost,0.0,0.0,0.0,0.0,0.0,40,Savings Account,Mobile App
cust_5497,251,636,12070.32,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,43,Investment,Referral
cust_5501,71,552,4161.56,4,3,2,4-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,37,Savings Account,Mobile App
cust_5502,84,299,18961.57,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,31,Savings Account,Mobile App
cust_5503,189,380,18931.67,2,2,5,2-2-5,Hibernating,0.0,0.0,0.0,0.0,0.0,56,Credit Card,Web
cust_5504,92,34,16356.85,3,1,5,3-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,66,Savings Account,Mobile App
cust_5505,69,406,18711.75,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,59,Savings Account,Mobile App
cust_5507,164,313,4700.69,2,2,2,2-2-2,Lost,0.013,0.0,61.5,117.54,233.95,69,Savings Account,Mobile App
cust_5508,179,815,15206.61,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,56,Savings Account,Mobile App
cust_5509,33,742,6512.27,5,4,2,5-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,22,Credit Card,Web
cust_5510,53,726,8815.23,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,29,Savings Account,Mobile App
cust_5511,216,825,5494.26,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,44,Insurance,Agent
cust_5512,202,100,8478.2,2,1,3,2-1-3,Hibernating,0.0,0.0,0.0,0.0,0.0,34,Investment,Referral
cust_5513,38,568,13589.55,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,34,Loan,Branch
cust_5514,261,214,2221.11,1,2,1,1-2-1,Lost,0.0,0.0,0.0,0.0,0.0,17,Savings Account,Mobile App
cust_5515,31,934,2113.09,5,5,1,5-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,56,Loan,Branch
cust_5517,5,575,15593.83,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,30,Loan,Branch
cust_5519,54,850,3641.0,4,5,1,4-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,26,Loan,Web
cust_5523,200,93,2206.21,2,1,1,2-1-1,Lost,0.0,0.0,0.0,0.0,0.0,55,Credit Card,Web
cust_5524,273,468,19383.25,1,3,5,1-3-5,At Risk,0.001,0.0,11.56,22.32,45.07,33,Credit Card,Web
cust_5527,18,25,9202.55,5,1,3,5-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,17,Savings Account,Mobile App
cust_5528,243,434,6551.59,1,3,2,1-3-2,At Risk,0.0,0.0,0.0,0.0,0.0,47,Credit Card,Mobile App
cust_5530,10,49,1539.03,5,1,1,5-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,37,Credit Card,Web
cust_5531,39,882,6135.72,5,5,2,5-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,21,Savings Account,Mobile App
cust_5532,41,763,7660.62,4,4,2,4-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,27,Loan,Web
cust_5533,108,35,9874.25,3,1,3,3-1-3,Potential Loyal,14.19,0.583,140220.81,266172.89,525149.89,62,Loan,Branch
cust_5534,44,409,337.96,4,2,1,4-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,55,Savings Account,Mobile App
cust_5536,299,378,5163.61,1,2,2,1-2-2,Lost,0.0,0.0,0.01,0.01,0.03,30,Savings Account,Mobile App
cust_5537,209,99,11084.5,1,1,3,1-1-3,Hibernating,0.0,0.0,0.01,0.03,0.06,43,Investment,Referral
cust_5538,176,323,15357.75,2,2,4,2-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,67,Credit Card,Web
cust_5542,3,220,17415.18,5,2,5,5-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,17,Investment,Referral
cust_5546,254,938,13845.38,1,5,4,1-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,30,Savings Account,Mobile App
cust_5547,36,990,8015.66,5,5,3,5-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,35,Savings Account,Mobile App
cust_5548,6,109,572.58,5,1,1,5-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,44,Savings Account,Mobile App
cust_5550,302,405,16913.52,1,2,5,1-2-5,Hibernating,0.0,0.0,0.24,0.47,0.95,44,Savings Account,Mobile App
cust_5551,20,776,1140.39,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,18,Credit Card,Mobile App
cust_5553,162,698,3682.35,2,4,1,2-4-1,At Risk,0.0,0.0,0.0,0.0,0.0,18,Loan,Web
cust_5555,47,128,5473.95,4,1,2,4-1-2,Potential Loyal,0.002,0.0,12.33,22.87,43.97,29,Loan,Branch
cust_5558,108,388,13013.49,3,2,4,3-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,67,Savings Account,Mobile App
cust_5559,177,424,9979.36,2,3,3,2-3-3,At Risk,193.888,0.948,1907260.95,3648071.7,7267984.53,26,Loan,Web
cust_5561,63,917,1234.23,4,5,1,4-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,58,Insurance,Agent
cust_5565,254,655,19353.12,1,4,5,1-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,58,Savings Account,Mobile App
cust_5566,60,975,4724.9,4,5,2,4-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,17,Loan,Web
cust_5568,17,639,5856.74,5,4,2,5-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,24,Investment,Referral
cust_5571,38,981,7228.5,5,5,2,5-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,49,Savings Account,Mobile App
cust_5573,31,718,11996.73,5,4,4,5-4-4,Champions,0.0,0.0,0.0,0.0,0.0,63,Loan,Web
cust_5574,310,831,10170.46,1,5,3,1-5-3,At Risk,233.605,0.997,2340290.89,4525387.88,9157977.78,40,Loan,Web
cust_5576,181,579,18800.79,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,23,Loan,Web
cust_5579,245,209,5110.56,1,1,2,1-1-2,Lost,0.0,0.0,0.0,0.0,0.0,63,Credit Card,Mobile App
cust_5580,275,848,7006.02,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,60,Savings Account,Mobile App
cust_5581,224,838,4628.78,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,54,Credit Card,Mobile App
cust_5582,27,369,19723.68,5,2,5,5-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,47,Investment,Referral
cust_5585,13,627,3988.9,5,4,2,5-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,50,Savings Account,Mobile App
cust_5588,192,894,12797.02,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,59,Insurance,Agent
cust_5590,19,641,11454.87,5,4,3,5-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,22,Savings Account,Mobile App
cust_5593,67,990,3034.98,4,5,1,4-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,43,Insurance,Agent
cust_5594,26,924,18295.49,5,5,5,5-5-5,Champions,0.0,0.0,0.0,0.0,0.0,21,Credit Card,Mobile App
cust_5595,6,162,15404.11,5,1,4,5-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,44,Credit Card,Web
cust_5597,238,331,14750.1,1,2,4,1-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,31,Loan,Web
cust_5598,230,663,14751.06,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,38,Loan,Web
cust_5599,27,349,9941.35,5,2,3,5-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,46,Loan,Branch
cust_5602,10,467,15317.28,5,3,4,5-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,41,Savings Account,Mobile App
cust_5603,272,425,5424.77,1,3,2,1-3-2,At Risk,0.0,0.0,0.0,0.0,0.0,51,Loan,Web
cust_5606,12,817,11481.36,5,5,3,5-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,68,Investment,Referral
cust_5608,77,357,6082.19,4,2,2,4-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,57,Credit Card,Mobile App
cust_5609,18,966,17119.73,5,5,5,5-5-5,Champions,0.0,0.0,0.0,0.0,0.0,27,Credit Card,Web
cust_5610,58,443,15079.23,4,3,4,4-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,57,Savings Account,Mobile App
cust_5612,174,29,8698.29,2,1,3,2-1-3,Hibernating,0.0,0.0,0.01,0.01,0.02,26,Investment,Referral
cust_5613,87,523,13837.15,3,3,4,3-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,69,Savings Account,Mobile App
cust_5616,54,849,10823.22,4,5,3,4-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,55,Investment,Referral
cust_5617,78,45,19088.17,4,1,5,4-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,55,Savings Account,Mobile App
cust_5619,270,129,2320.68,1,1,1,1-1-1,Lost,0.0,0.0,0.0,0.0,0.0,17,Savings Account,Mobile App
cust_5620,172,756,11167.2,2,4,3,2-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,45,Savings Account,Mobile App
cust_5621,38,352,8197.04,5,2,3,5-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,45,Investment,Referral
cust_5622,186,202,15900.76,2,1,5,2-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,27,Investment,Referral
cust_5625,16,309,6372.34,5,2,2,5-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,26,Investment,Referral
cust_5628,74,160,13459.28,4,1,4,4-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,32,Credit Card,Web
cust_5629,211,980,7239.94,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,41,Savings Account,Mobile App
cust_5631,324,839,11860.31,1,5,4,1-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,65,Credit Card,Web
cust_5634,115,224,2348.59,3,2,1,3-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,41,Savings Account,Mobile App
cust_5636,37,316,16003.34,5,2,5,5-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,33,Credit Card,Web
cust_5637,55,665,10052.29,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,47,Investment,Referral
cust_5638,167,804,14124.47,2,5,4,2-5-4,At Risk,0.0,0.0,0.0,0.0,0.0,64,Savings Account,Mobile App
cust_5640,353,94,783.42,1,1,1,1-1-1,Lost,22.93,0.99,17791.11,34492.97,70092.29,62,Credit Card,Web
cust_5646,57,65,1281.12,4,1,1,4-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,45,Savings Account,Mobile App
cust_5648,62,958,18195.65,4,5,5,4-5-5,Champions,0.0,0.0,0.0,0.0,0.0,47,Loan,Web
cust_5649,39,209,2934.39,5,1,1,5-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,43,Credit Card,Web
cust_5652,29,683,15741.44,5,4,4,5-4-4,Champions,0.0,0.0,0.0,0.0,0.0,28,Savings Account,Mobile App
cust_5653,227,909,6236.17,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,42,Credit Card,Mobile App
cust_5654,31,836,11780.86,5,5,3,5-5-3,Loyal,0.0,0.0,0.0,0.0,0.0,51,Savings Account,Mobile App
cust_5656,39,695,14312.05,5,4,4,5-4-4,Champions,0.0,0.0,0.0,0.0,0.0,37,Loan,Web
cust_5657,1,489,10592.79,5,3,3,5-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,25,Investment,Referral
cust_5663,171,67,10339.21,2,1,3,2-1-3,Hibernating,0.0,0.0,0.0,0.0,0.0,47,Credit Card,Web
cust_5664,225,938,3656.36,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,38,Loan,Web
cust_5667,142,474,19385.71,2,3,5,2-3-5,At Risk,0.0,0.0,0.0,0.0,0.0,35,Investment,Referral
cust_5669,131,14,8367.97,3,1,3,3-1-3,Potential Loyal,0.026,0.005,222.84,430.27,868.84,35,Loan,Branch
cust_5670,142,41,6752.64,2,1,2,2-1-2,Lost,0.0,0.0,0.0,0.0,0.0,27,Investment,Referral
cust_5671,5,542,1380.23,5,3,1,5-3-1,Loyal,0.0,0.0,0.0,0.0,0.0,48,Savings Account,Mobile App
cust_5672,337,981,8331.56,1,5,3,1-5-3,At Risk,0.0,0.0,0.0,0.0,0.0,43,Loan,Web
cust_5674,120,773,5094.15,3,4,2,3-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,16,Insurance,Agent
cust_5675,43,288,17838.82,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,52,Savings Account,Mobile App
cust_5678,240,891,3875.18,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,36,Loan,Branch
cust_5680,78,695,2838.69,4,4,1,4-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,50,Savings Account,Mobile App
cust_5682,46,861,12876.83,4,5,4,4-5-4,Champions,0.0,0.0,0.0,0.0,0.0,20,Investment,Referral
cust_5683,7,660,9254.71,5,4,3,5-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,61,Savings Account,Mobile App
cust_5684,170,767,19037.23,2,4,5,2-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,65,Savings Account,Mobile App
cust_5693,16,508,10143.7,5,3,3,5-3-3,Loyal,0.0,0.0,0.0,0.0,0.0,28,Credit Card,Web
cust_5694,62,243,5557.6,4,2,2,4-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,53,Loan,Branch
cust_5695,194,59,12505.64,2,1,4,2-1-4,Hibernating,1.299,0.056,16151.02,31057.84,62334.65,33,Savings Account,Mobile App
cust_5703,233,533,14027.75,1,3,4,1-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,42,Savings Account,Mobile App
cust_5706,137,549,4890.75,3,3,2,3-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,58,Investment,Referral
cust_5708,15,287,9450.56,5,2,3,5-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,42,Loan,Web
cust_5711,144,697,8466.11,2,4,3,2-4-3,At Risk,0.0,0.0,0.0,0.0,0.0,18,Insurance,Agent
cust_5712,230,473,13476.42,1,3,4,1-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,60,Credit Card,Web
cust_5713,176,945,8680.06,2,5,3,2-5-3,At Risk,0.0,0.0,0.0,0.0,0.0,42,Insurance,Agent
cust_5714,292,266,6491.24,1,2,2,1-2-2,Lost,0.933,0.012,5973.41,11547.79,23360.09,50,Loan,Web
cust_5716,53,608,4067.4,4,4,2,4-4-2,Loyal,0.0,0.0,0.0,0.0,0.0,30,Savings Account,Mobile App
cust_5718,147,356,13931.75,2,2,4,2-2-4,Hibernating,0.0,0.0,0.0,0.0,0.0,28,Savings Account,Mobile App
cust_5719,41,805,17335.46,4,5,5,4-5-5,Champions,0.0,0.0,0.0,0.0,0.0,64,Savings Account,Mobile App
cust_5720,293,10,2411.74,1,1,1,1-1-1,Lost,3.074,0.983,7740.78,14993.49,30423.57,50,Savings Account,Mobile App
cust_5722,195,26,13409.41,2,1,4,2-1-4,Hibernating,0.041,0.005,552.79,1068.65,2161.8,26,Loan,Branch
cust_5723,136,547,12419.84,3,3,4,3-3-4,Loyal,0.0,0.0,0.0,0.0,0.0,36,Savings Account,Mobile App
cust_5724,88,159,8950.57,3,1,3,3-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,66,Savings Account,Mobile App
cust_5727,189,542,15549.06,2,3,4,2-3-4,At Risk,0.0,0.0,0.0,0.0,0.0,45,Savings Account,Mobile App
cust_5729,71,773,17160.76,4,4,5,4-4-5,Champions,0.0,0.0,0.0,0.0,0.0,68,Insurance,Agent
cust_5731,8,947,12378.58,5,5,4,5-5-4,Champions,0.0,0.0,0.0,0.0,0.0,37,Credit Card,Mobile App
cust_5732,268,209,18684.55,1,1,5,1-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,53,Loan,Web
cust_5734,115,30,10865.05,3,1,3,3-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,29,Loan,Web
cust_5736,301,840,7184.91,1,5,2,1-5-2,At Risk,0.0,0.0,0.0,0.0,0.0,65,Loan,Web
cust_5738,237,962,3764.84,1,5,1,1-5-1,At Risk,0.0,0.0,0.0,0.0,0.0,47,Savings Account,Mobile App
cust_5741,99,764,17844.24,3,4,5,3-4-5,Loyal,0.0,0.0,0.0,0.0,0.0,30,Credit Card,Web
cust_5742,323,682,8875.97,1,4,3,1-4-3,At Risk,0.0,0.0,0.08,0.16,0.33,58,Investment,Referral
cust_5743,2,256,11956.89,5,2,4,5-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,50,Insurance,Agent
cust_5745,185,56,9395.35,2,1,3,2-1-3,Hibernating,9.603,0.404,89733.4,172264.34,344922.03,31,Loan,Web
cust_5746,16,10,9233.59,5,1,3,5-1-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,20,Loan,Web
cust_5749,41,113,5915.51,4,1,2,4-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,34,Loan,Web
cust_5750,55,776,9055.22,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,40,Savings Account,Mobile App
cust_5752,132,731,19844.02,3,4,5,3-4-5,Loyal,0.0,0.0,0.0,0.0,0.0,44,Savings Account,Mobile App
cust_5754,284,23,11110.04,1,1,3,1-1-3,Hibernating,1.472,0.259,16504.38,32033.5,65211.01,58,Investment,Referral
cust_5757,242,681,12682.43,1,4,4,1-4-4,At Risk,0.0,0.0,0.0,0.0,0.0,58,Credit Card,Mobile App
cust_5759,123,102,2084.32,3,1,1,3-1-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,35,Savings Account,Mobile App
cust_5761,167,85,16473.83,2,1,5,2-1-5,Hibernating,0.0,0.0,0.0,0.0,0.0,34,Insurance,Agent
cust_5762,13,766,2091.45,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,38,Insurance,Agent
cust_5763,71,676,9343.88,4,4,3,4-4-3,Loyal,0.0,0.0,0.0,0.0,0.0,39,Savings Account,Mobile App
cust_5764,54,371,3913.51,4,2,1,4-2-1,Potential Loyal,0.0,0.0,0.0,0.0,0.0,26,Investment,Referral
cust_5765,13,678,3254.77,5,4,1,5-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,61,Loan,Branch
cust_5766,59,595,4122.18,4,3,2,4-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,49,Savings Account,Mobile App
cust_5768,80,201,4763.39,4,1,2,4-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,20,Savings Account,Mobile App
cust_5769,60,601,1943.69,4,4,1,4-4-1,Loyal,0.007,0.0,12.66,23.55,45.44,20,Investment,Referral
cust_5770,47,88,16030.0,4,1,5,4-1-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,66,Loan,Web
cust_5774,36,972,1376.57,5,5,1,5-5-1,Loyal,0.0,0.0,0.0,0.0,0.0,19,Savings Account,Mobile App
cust_5775,19,398,11612.79,5,2,3,5-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,69,Credit Card,Mobile App
cust_5778,41,773,3681.04,4,4,1,4-4-1,Loyal,0.0,0.0,0.0,0.0,0.0,35,Investment,Referral
cust_5780,287,651,16130.09,1,4,5,1-4-5,At Risk,0.0,0.0,0.0,0.0,0.0,40,Loan,Web
cust_5784,12,229,11178.35,5,2,3,5-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,26,Savings Account,Mobile App
cust_5785,215,480,1813.92,1,3,1,1-3-1,At Risk,0.0,0.0,0.0,0.0,0.0,33,Investment,Referral
cust_5787,298,54,5262.65,1,1,2,1-1-2,Lost,15.478,0.988,81037.7,156734.27,317284.77,69,Investment,Branch
cust_5791,272,68,13034.48,1,1,4,1-1-4,Hibernating,0.078,0.004,1012.56,1959.84,3971.98,36,Loan,Web
cust_5792,99,910,19154.37,3,5,5,3-5-5,Loyal,0.0,0.0,0.0,0.0,0.0,59,Insurance,Agent
cust_5793,132,298,12684.59,3,2,4,3-2-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,20,Investment,Referral
cust_5794,115,969,7227.92,3,5,2,3-5-2,Loyal,0.0,0.0,0.0,0.0,0.0,38,Credit Card,Web
cust_5796,60,353,11434.6,4,2,3,4-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,40,Savings Account,Mobile App
cust_5798,109,151,12441.27,3,1,4,3-1-4,Potential Loyal,0.0,0.0,0.0,0.0,0.0,69,Insurance,Agent
cust_5800,22,115,4441.07,5,1,2,5-1-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,37,Savings Account,Mobile App
cust_5802,27,322,6894.88,5,2,2,5-2-2,Potential Loyal,0.0,0.0,0.0,0.0,0.0,16,Savings Account,Mobile App
cust_5804,44,571,6272.48,4,3,2,4-3-2,Loyal,0.0,0.0,0.0,0.0,0.0,19,Credit Card,Mobile App
cust_5805,80,228,9726.38,4,2,3,4-2-3,Potential Loyal,0.0,0.0,0.0,0.0,0.0,16,Savings Account,Mobile App
cust_5810,38,765,17390.22,5,4,5,5-4-5,Champions,0.0,0.0,0.0,0.0,0.0,37,Savings Account,Mobile App
cust_5811,59,363,18837.53,4,2,5,4-2-5,Potential Loyal,0.0,0.0,0.0,0.0,0.0,65,Insurance,Agent
